movie_id,user_id,rating_val,review_text
night-of-the-eagle,mnaves,9,"""You’d think this-or-that social justice warrior would’ve already picked up on this prickly chiller, what with its skeptical take on Western rationalism and exposé of the abiding source for patriarchal power.""The full review can be found at ""The New York Sun"": www.nysun.com/article/arrival-of-1962s-burn-witch-burn-on-blu-ray-raises-a-question-what-took-so-long"
you-and-me,mnaves,7,"""To enjoy 'You and Me,' one needs to forgive its collage-like structure, so a general recommendation isn’t in the offing. Those familiar with the film’s players will find it a welcome diversion.""The full review can be found at ""The New York Sun"": www.nysun.com/article/while-you-and-me-is-not-one-of-fritz-langs-best-it-is-nonetheless-a-fritz-lang-film"
wolfs,mnaves,4,"Should you spend the better part of a film wondering whether amiability of tone is indistinguishable from smugness of affect, you've divested your allotment of leisure time by about 90 minutes."
x-the-man-with-the-x-ray-eyes-1963,mnaves,7,"""A fervent believer in pinching pennies, turning a profit, and working on the quick, the recently deceased Roger Corman pursued films geared to audiences that were young, prurient, and eager for a thrill.""The full review can be found at ""The New York Sun"": www.nysun.com/article/seeking-a-dose-of-disreputable-cinema-check-out-roger-cormans-x-the-man-with-the-x-ray-eyes"
sleep-2023,mnaves,7,"""Up until the last 10 minutes or so, the picture is cunningly duplicitous in the curves of its plotline. The story has few characters, but it has many facets and director Jason Yu juggles them adroitly before leaving the audience flat-footed.""The full review can be found at ""The New York Sun"": www.nysun.com/article/called-the-smartest-debut-in-years-jason-yus-sleep-is-a-tidy-horror-film-with-a-too-tidy-ending"
my-favorite-spy-1951,mnaves,7,"""The picture is nimble in its pacing, loose-limbed, and generous in spirit. It’s a likable second-tier comedy.""The full review can be found in ""The New York Sun"": www.nysun.com/article/blu-ray-release-of-my-favorite-spy-offers-opportunity-to-gain-an-appreciation-of-bob-hope"
summerlight-and-then-comes-the-night,mnaves,8,"""‘Summerlight… and Then Comes the Night’ is a ragbag of shaggy dog stories that ambles along to sometimes dramatic, typically gentle, and ultimately touching comic purposes.""The full review can be found at ""The New York Sun"": www.nysun.com/article/new-film-transports-viewers-to-an-isolated-icelandic-township-via-a-profound-and-playful-masterwork"
bathing-beauty,mnaves,8,"""Soon to be available as a 4K Blu-ray, the George Sidney picture’s denouement is among the most renowned scenes put on film.""The full review can be found at ""The New York Sun"": www.nysun.com/article/while-esther-williams-is-touted-as-the-star-of-bathing-beauty-its-the-musicians-who-grab-the-spotlight"
booger-2023,mnaves,8,"“'Booger' is reminiscent of Val Lewton’s “Cat People” (1942) in ways that go beyond bodily transformation and the title feline. Like producer Lewton and director Jacques Tourneur, Mary Dauterman doesn’t just make due with a small cast and a low-budget, she finds ways in which these limitations can prompt invention, particularly in terms of mood.""The full review can be found at ""Too Much Art"": mnaves.wordpress.com/2024/09/13/booger/"
the-searchers,mnaves,9,"""While ‘The Searchers’ is by no means perfect, it is director John Ford’s most painterly movie. Even when the scenes have been contrived in a Hollywood backlot, the movie is rich in color and encompassing in space.""The full article can be found at ""The New York Sun"": www.nysun.com/article/a-john-wayne-film-whose-reputation-precedes-it-the-searchers-lands-at-film-forum-in-a-4k-restoration"
meanwhile-on-earth-2024,mnaves,9,"""Director Jérémy Clapin proves a deft hand at weaving two strands of imagery within the film: one is drawn; the other, photographic. The twain meet to necessary effect.""The full review can be found at ""The New York Sun"": www.nysun.com/article/powered-by-hard-questions-meanwhile-on-earth-is-as-haunting-as-it-is-assured"
blazing-saddles,mnaves,7,"""Not only has the picture been accused of racist intent, it’s also been deemed ‘woke’ and a paragon of postmodernism. Regardless, one thing is certain: ‘Blazing Saddles’ isn’t a racist movie.""The full review can be found at ""The New York Sun"": www.nysun.com/article/with-blazing-saddles-turning-50-its-worth-considering-how-mel-brookss-farce-has-fared-through-changing-times"
the-mother-of-all-lies,mnaves,10,"""Asmae El Moudir’s movie is among the most resourceful films to come down the pike in some time; the most powerful, as well. It is a serious venture of daunting personal integrity and considerable artistic merit.""The full review can be found at ""The New York Sun"": www.nysun.com/article/at-first-glance-seemingly-just-an-elaborate-contrivance-the-mother-of-all-lies-is-a-tour-de-force"
the-hound-of-the-baskervilles-1959,mnaves,7,"""Peter Cushing’s pitiless take on Holmes is appealingly snippy: It’s reason enough to pass 90-minutes with this endearingly creaky whodunit.""The full review can be found at ""The New York Sun"": www.nysun.com/article/was-peter-cushing-the-best-to-ever-portray-sherlock-holmes"
red-rooms,mnaves,8,"""Few movies in recent memory have made something constructive of the serial killer motif; Pascal Plante’s is one of them.""The full review can be found at ""The New York Sun"": www.nysun.com/article/serial-killers-and-the-invasive-internet-new-film-red-rooms-delves-into-some-scary-scenarios"
look-into-my-eyes,mnaves,7,"""The documentary is a portrait of New York City as refracted through the purview of spiritualism and the ambitions, compromises, and losses particular to its citizens.""The full review can be found at ""The New York Sun"": www.nysun.com/article/cynical-viewers-may-have-little-tolerance-for-the-otherworldly-pretensions-of-look-into-my-eyes"
beast-2017,mnaves,5,"Try and separate a group of intensely unlikable characters from the quality of the picture itself: it's not impossible, but it can be hard. ""Beast"" is a thoroughly appointed thriller with plot twists that are as earned as they are devilish. But, ugh, what an off-putting group of human beings and, sheesh, how well they are embodied by the actors. Here's a film too exasperating for its own good."
prime-cut,mnaves,8,"""Viewers who like their entertainment a bit off the beam will find it their cup of meat.""The full review can be found at ""The New York Sun"": www.nysun.com/article/a-peculiar-film-from-a-peculiar-decade-prime-cut-now-out-on-blu-ray-is-more-than-a-curiosity"
frankenstein-1931,mnaves,9,"""What is there left to say about this seminal horror picture? At a time when practically anything that draws breath is labeled ‘iconic,’ here’s a film that has earned the honorific.""The full review can be found at ""The New York Sun"": www.nysun.com/article/as-frankenstein-edges-toward-its-centennial-universal-studios-offers-a-high-definition-restoration"
dont-turn-your-back-on-friday-night,mnaves,7,"""The documentary spends a lot of time in the artist’s birthplace, Libertyville, Illinois, and focuses on rock ’n’ roll realities like paying the bills. Ike Reilly has supported himself by lawn-mowing, grave-digging, and door-manning.""The full review can be found at ""The New York Sun"": www.nysun.com/article/dont-turn-your-back-on-friday-night-unpacks-the-rock-n-roll-life-of-ike-reilly"
guest-house-paradiso,mnaves,8,"""What an egregious picture this is, what a triumph of scatalogical hijinkery and slap-happy hyperbole.""The full review can be found at ""The New York Sun"": www.nysun.com/article/a-vomit-soaked-entertainment-that-can-spark-uproarious-laughter-1999s-guest-house-paradiso-comes-to-blu-ray"
strange-darling,mnaves,6,"""Structurally, 'Strange Darling' errs on the side of the arthouse; thematically, the grindhouse.""The full review can be found at ""The New York Sun"": www.nysun.com/article/those-familiar-with-the-loud-quiet-loud-of-the-pixies-will-feel-its-influence-in-a-new-thriller-strange-darling"
frenzy,mnaves,8,"""François Truffaut spoke of ‘Frenzy’ in baking terms, likening the picture to a cake crafted by a gastronome who had the energy of a ‘boy.’ Maybe it was that Hitchcock got his first opportunity to flaunt an ‘R’ rating.""The full review can be found at ""The New York Sun"": www.nysun.com/article/revival-of-frenzy-offers-chance-to-catch-glimpses-of-hitchcocks-late-stage-greatness"
mandingo,mnaves,2,"""Let’s say this for 'Mandingo': the opening song is great.""The full review can be found at ""The New York Sun"": www.nysun.com/article/highlights-and-lowlights-of-the-new-hollywood-movement-land-at-manhattans-53rd-street"
